id,acronym,name,entrez_id,reference_space_id,specimen_id,plane_of_section_id,id
14042,Fmr1,fragile X mental retardation syndrome 1,14265,10,71456212,2,73606703
54669,Tsc22d4,"TSC22 domain family, member 4",78829,3,5716,2,100054397
60394,Pard3,par-3 family cell polarity regulator,93742,2,5703,2,100057467
15128,Hmg20b,high mobility group 20B,15353,3,5733,2,100055579
17636,Myc,myelocytomatosis oncogene,17869,3,701403,2,100083791
84624,Slc18a2,"solute carrier family 18 (vesicular monoamine), member 2",214084,8,5976,2,100071934
16640,Lhx1,LIM homeobox protein 1,16869,6,3769,2,100032260
62168,Deptor,DEP domain containing MTOR-interacting protein,97998,8,3836,2,100041002
13578,Enah,enabled homolog (Drosophila),13800,8,6254,2,100083533
14989,Hey1,hairy/enhancer-of-split related with YRPW motif 1,15213,10,68857377,2,69289081
78179,Mta3,metastasis associated 3,116871,7,4755,2,100052771
86489,Tfap2d,"transcription factor AP-2, delta",226896,5,6839,2,100072400
15176,Hoxa4,homeobox A4,15401,5,3181,2,100030660
20669,Stx1a,syntaxin 1A (brain),20907,8,4696,2,100035654
44545,Rere,arginine glutamic acid dipeptide (RE) repeats,68703,1,6040,2,100055534
16363,Kit,kit oncogene,16590,8,4825,2,100042110
12973,Dcx,doublecortin,13193,10,7043,2,100082918
15937,Il13ra1,"interleukin 13 receptor, alpha 1",16164,6,702942,2,100090905
14599,Grm8,"glutamate receptor, metabotropic 8",14823,3,4900,2,100046306
11275,Adam10,a disintegrin and metallopeptidase domain 10,11487,1,701568,2,100081688
17795,Nfib,nuclear factor I/B,18028,2,5458,2,100054417
107734,Zhx3,zinc fingers and homeoboxes 3,320799,7,6677,2,100076199
35335,Cyp39a1,"cytochrome P450, family 39, subfamily a, polypeptide 1",56050,8,4780,2,100041666
19994,Nkx1-2,"NK1 transcription factor related, locus 2 (Drosophila)",20231,1,6039,2,100055529
26624,B3galt2,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",26878,10,68151358,2,68797505
21186,Tfeb,transcription factor EB,21425,7,5930,2,100073845
13959,Fgfr1,fibroblast growth factor receptor 1,14182,8,4707,2,100040785
18191,Otx2,orthodenticle homolog 2,18424,5,701401,2,100085358
49092,Setd7,SET domain containing (lysine methyltransferase) 7,73251,5,4357,2,100054767
85894,Itgbl1,"integrin, beta-like 1",223272,6,701438,2,100077691
56568,Clca3a2,chloride channel calcium activated 3A2,80797,5,701752,2,100088106
44684,Tulp4,tubby like protein 4,68842,7,713309,2,166003230
76994,Foxp2,forkhead box P2,114142,1,700769,2,100077807
13414,Efna1,ephrin A1,13636,7,3986,2,100034638
40979,Gpr88,G-protein coupled receptor 88,64378,10,702991,2,100084611
20433,Sox17,SRY (sex determining region Y)-box 17,20671,8,6094,2,100075168
43627,Plxnd1,plexin D1,67784,10,73502225,2,74359449
14361,Gfra1,glial cell line derived neurotrophic factor family receptor alpha 1,14585,3,701415,2,100084021
14320,Gda,guanine deaminase,14544,10,7060,2,100082878
21539,Tfam,"transcription factor A, mitochondrial",21780,7,6393,2,100075336
88720,Adnp2,ADNP homeobox 2,240442,10,591075,2,68196915
15021,Hhip,Hedgehog-interacting protein,15245,2,701362,2,100076549
37599,Dact1,"dapper homolog 1, antagonist of beta-catenin (xenopus)",59036,7,4626,2,100038961
20348,Smarca4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",20586,2,113073045,2,113392111
37146,Angptl4,angiopoietin-like 4,57875,5,6732,2,100071973
47790,Cers5,ceramide synthase 5,71949,5,701166,2,100077407
63900,Taf13,"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor",99730,6,701070,2,100074974
12391,Cebpa,"CCAAT/enhancer binding protein (C/EBP), alpha",12606,2,4525,2,100045914
78178,Mta1,metastasis associated 1,116870,2,701525,2,100076984
108583,Zfp516,zinc finger protein 516,329003,1,112631376,2,113959356
20039,Scnn1a,"sodium channel, nonvoltage-gated 1 alpha",20276,10,69223966,2,69288315
49022,Nfatc4,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4",73181,2,5126,2,100047790
19408,Rb1,retinoblastoma 1,19645,7,5355,2,100053452
34014,Cadm1,cell adhesion molecule 1,54725,2,701172,2,100076388
87282,Tmem119,transmembrane protein 119,231633,3,703742,2,100091165
108911,Far2,fatty acyl CoA reductase 2,330450,7,5639,2,100070183
13619,Epha7,Eph receptor A7,13841,5,4500,2,100054630
16143,Irs4,insulin receptor substrate 4,16370,1,5139,2,100046486
22105,Slc32a1,"solute carrier family 32 (GABA vesicular transporter), member 1",22348,10,6957,2,100081893
16373,Klf4,Kruppel-like factor 4 (gut),16600,2,5528,2,100054587
93556,Pcdh19,protocadherin 19,279653,6,701518,2,100078566
12457,Chrm4,"cholinergic receptor, muscarinic 4",12672,10,6970,2,100082208
54669,Tsc22d4,"TSC22 domain family, member 4",78829,8,5035,2,100052911
22110,Vip,vasoactive intestinal polypeptide,22353,10,703252,2,100101380
16251,Jund,jun D proto-oncogene,16478,1,703485,2,100085509
17779,Neurod1,neurogenic differentiation 1,18012,3,3432,2,100036612
21172,Tcf20,transcription factor 20,21411,1,6042,2,100056635
14142,Fzd4,frizzled homolog 4 (Drosophila),14366,10,703009,2,100084688
88527,Homez,homeodomain leucine zipper-encoding gene,239099,8,5963,2,100071232
85296,Rapgef5,Rap guanine nucleotide exchange factor (GEF) 5,217944,10,6997,2,100082799
20379,Snca,"synuclein, alpha",20617,5,6486,2,100071497
18698,Phox2b,paired-like homeobox 2b,18935,1,700769,2,100077806
50039,Dtx2,deltex 2 homolog (Drosophila),74198,2,5156,2,100049577
17626,Mxi1,Max interacting protein 1,17859,7,5261,2,100053053
30014,Sall2,sal-like 2 (Drosophila),50524,6,713519,2,161157824
21816,Trp53,transformation related protein 53,22059,2,701171,2,100076379
16552,Lamb3,"laminin, beta 3",16780,6,701456,2,100077669
14999,Foxj1,forkhead box J1,15223,2,700827,2,100075808
21603,Tiam1,T cell lymphoma invasion and metastasis 1,21844,5,4715,2,100055887
21586,Thbs3,thrombospondin 3,21827,6,701105,2,100074992
43103,Cers4,ceramide synthase 4,67260,7,4750,2,100051755
27743,Fam3c,"family with sequence similarity 3, member C",27999,6,703582,2,100092212
17470,Msx3,msh homeobox 3,17703,1,5085,2,100046557
12209,Cck,cholecystokinin,12424,2,701471,2,100076594
12704,Crhr1,corticotropin releasing hormone receptor 1,12921,10,6520,2,81790696
84359,Dsg1c,desmoglein 1 gamma,211924,6,701519,2,100078868
15129,Hmgb3,high mobility group box 3,15354,6,701875,2,100081789
21571,Tgfbr1,"transforming growth factor, beta receptor I",21812,2,5450,2,100053195
21823,Trpc4,"transient receptor potential cation channel, subfamily C, member 4",22066,1,5503,2,100047134
37991,Npvf,neuropeptide VF precursor,60531,10,7047,2,100082764
16899,Smad5,SMAD family member 5,17129,1,5045,2,100045834
16745,Lrp8,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor",16975,5,6297,2,100057253
21540,Tfdp1,transcription factor Dp 1,21781,2,5697,2,100057431
16902,Maf,avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog,17132,8,713927,2,166385250
12269,Cd24a,CD24a antigen,12484,8,4799,2,100042107
106850,A830049F12Rik,RIKEN cDNA A830049F12 gene,319915,8,713927,2,166384211
33425,Pdlim1,PDZ and LIM domain 1 (elfin),54132,5,700808,2,100074391
16500,L1cam,L1 cell adhesion molecule,16728,8,4124,2,100040671
21167,Tcf12,transcription factor 12,21406,7,5238,2,100052937
42120,Klf15,Kruppel-like factor 15,66277,7,703593,2,100093685
14982,Hes2,hairy and enhancer of split 2 (Drosophila),15206,10,69619384,2,70303588
15780,Cyr61,cysteine rich protein 61,16007,1,5367,2,100047118
43708,Rgs10,regulator of G-protein signalling 10,67865,6,702944,2,100090936
16277,Kcnc3,"potassium voltage gated channel, Shaw-related subfamily, member 3",16504,5,6282,2,100057197
79902,Bhlhe23,"basic helix-loop-helix family, member e23",140489,8,2402,2,100021847
18893,Prox1,prospero homeobox 1,19130,10,703020,2,100084781
12947,Dbi,diazepam binding inhibitor,13167,7,701932,2,100084495
14032,Flt3,FMS-like tyrosine kinase 3,14255,6,6176,2,100057345
77607,Vsx1,visual system homeobox 1 homolog (zebrafish),114889,10,69705265,2,70445299
56084,Abtb1,ankyrin repeat and BTB (POZ) domain containing 1,80283,1,5672,2,100054267
13946,Fgf14,fibroblast growth factor 14,14169,8,2995,2,100035013
13647,Erbb4,v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian),13869,8,4615,2,100038104
41454,Tsc1,tuberous sclerosis 1,64930,10,71907050,2,72004449
32897,Hif3a,"hypoxia inducible factor 3, alpha subunit",53417,3,6106,2,100056322
16223,Jag2,jagged 2,16450,6,6178,2,100057329
18205,P2rx4,"purinergic receptor P2X, ligand-gated ion channel 4",18438,8,6264,2,100090884
87282,Tmem119,transmembrane protein 119,231633,6,702943,2,100090894
16315,Kdr,kinase insert domain protein receptor,16542,7,3986,2,100034635
12593,Coch,coagulation factor C homolog (Limulus polyphemus),12810,10,6980,2,100082309
52805,Slitrk1,"SLIT and NTRK-like family, member 1",76965,1,714530,2,113967496
16613,Lef1,lymphoid enhancer binding factor 1,16842,3,704400,2,100130449
85966,Mpped1,metallophosphoesterase domain containing 1,223726,1,4893,2,100046129
14579,Grid1,"glutamate receptor, ionotropic, delta 1",14803,5,6220,2,100055933
12793,Cst3,cystatin C,13010,10,75044163,2,75492852
16941,Ascl1,achaete-scute complex homolog 1 (Drosophila),17172,2,2962,2,100032380
11268,Acvr2a,activin receptor IIA,11480,1,5554,2,100056309
13164,Dlg4,"discs, large homolog 4 (Drosophila)",13385,10,5207,2,100041199
20610,Stat3,signal transducer and activator of transcription 3,20848,2,5518,2,100054505
11233,Chrnb2,"cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)",11444,10,7031,2,100082923
11210,Ace,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1,11421,10,703253,2,100101363
15671,Icam5,"intercellular adhesion molecule 5, telencephalin",15898,3,703952,2,100098123
35601,Aatf,apoptosis antagonizing transcription factor,56321,3,714634,2,113653652
107093,Zmat4,"zinc finger, matrin type 4",320158,6,4721,2,100056162
17979,Ntrk2,"neurotrophic tyrosine kinase, receptor, type 2",18212,2,3761,2,100040052
13961,Fgfr3,fibroblast growth factor receptor 3,14184,1,5003,2,100045795
15189,Hoxb6,homeobox B6,15414,1,700724,2,100075083
44684,Tulp4,tubby like protein 4,68842,1,112653788,2,113966773
13334,E2f1,E2F transcription factor 1,13555,8,5316,2,100052825
18608,Plxna1,plexin A1,18844,2,4522,2,100037120
14337,Gdf11,growth differentiation factor 11,14561,7,4842,2,100045676
11948,Bmp7,bone morphogenetic protein 7,12162,6,700886,2,100074464
106517,6430573F11Rik,RIKEN cDNA 6430573F11 gene,319582,10,68350235,2,68797894
65148,Nfxl1,"nuclear transcription factor, X-box binding-like 1",100978,5,4351,2,100054725
12914,Dach1,dachshund 1 (Drosophila),13134,5,701505,2,100085497
12793,Cst3,cystatin C,13010,10,75044163,2,75492862
62168,Deptor,DEP domain containing MTOR-interacting protein,97998,7,6678,2,100076196
120188,Sp9,trans-acting transcription factor 9,381373,1,112872049,2,113965758
47196,Col24a1,"collagen, type XXIV, alpha 1",71355,6,6763,2,100072231
64352,Akna,AT-hook transcription factor,100182,8,5980,2,100073838
83840,Bptf,bromodomain PHD finger transcription factor,207165,8,713753,2,166383989
12325,Cdc42,cell division cycle 42,12540,8,4833,2,100045171
20075,Cx3cl1,chemokine (C-X3-C motif) ligand 1,20312,3,701422,2,100084065
11792,Axin2,axin2,12006,7,4575,2,100040901
33453,Copg2,"coatomer protein complex, subunit gamma 2",54160,2,5986,2,100058957
77592,Dscaml1,Down syndrome cell adhesion molecule like 1,114873,2,6043,2,100072478
89374,Gpr101,G protein-coupled receptor 101,245424,10,79398699,2,79913276
13946,Fgf14,fibroblast growth factor 14,14169,6,700778,2,100074212
18527,Pkd1,polycystic kidney disease 1 homolog,18763,1,701247,2,100079162
12607,Col2a1,"collagen, type II, alpha 1",12824,10,70538491,2,71489805
16613,Lef1,lymphoid enhancer binding factor 1,16842,8,6469,2,100129685
17029,Mef2c,myocyte enhancer factor 2C,17260,5,4356,2,100054713
13802,Bcl11a,B cell CLL/lymphoma 11A (zinc finger protein),14025,10,67963879,2,67978774
29552,Igfbp7,insulin-like growth factor binding protein 7,29817,5,6716,2,100071634
17804,Nfkbie,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon",18037,5,701402,2,100085354
13377,Ecel1,endothelin converting enzyme-like 1,13599,10,68170326,2,68862000
46412,Tcerg1l,transcription elongation regulator 1-like,70571,10,69454349,2,69980208
11714,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",11928,10,5205,2,100041389
22527,Zhx1,zinc fingers and homeoboxes 1,22770,5,6774,2,100072098
87854,Cpne2,copine II,234577,3,4579,2,100040063
18281,Pbx2,pre B cell leukemia homeobox 2,18515,10,642414,2,68203470
18273,Pax5,paired box 5,18507,5,6191,2,100056266
13647,Erbb4,v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian),13869,10,703013,2,100084733
27131,Npas3,neuronal PAS domain protein 3,27386,2,701531,2,100077037
16930,Maoa,monoamine oxidase A,17161,7,5650,2,100071252
44592,Rreb1,ras responsive element binding protein 1,68750,10,71121423,2,71232581
57385,Jdp2,Jun dimerization protein 2,81703,10,69664891,2,70431415
20300,Slc6a2,"solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2",20538,6,3773,2,100040935
106859,Apba1,"amyloid beta (A4) precursor protein binding, family A, member 1",319924,10,703007,2,100084671
15671,Icam5,"intercellular adhesion molecule 5, telencephalin",15898,8,5514,2,100053410
85299,Tmem196,transmembrane protein 196,217951,6,6291,2,100057376
88952,Grin3a,"glutamate receptor ionotropic, NMDA3A",242443,7,4849,2,100041391
17703,Nab1,Ngfi-A binding protein 1,17936,5,714557,2,159724618
18609,Plxna2,plexin A2,18845,6,703377,2,100092169
27743,Fam3c,"family with sequence similarity 3, member C",27999,7,4775,2,100045411
13404,Eed,embryonic ectoderm development,13626,7,713314,2,166006729
56653,Ntng1,netrin G1,80883,3,4928,2,100046840
18376,Pdyn,prodynorphin,18610,3,701420,2,100084121
20512,Spp1,secreted phosphoprotein 1,20750,10,703033,2,100084885
64352,Akna,AT-hook transcription factor,100182,10,71571388,2,73748875
106383,Fndc3a,fibronectin type III domain containing 3A,319448,5,6842,2,100072419
19993,Satb1,special AT-rich sequence binding protein 1,20230,8,5170,2,100052878
20287,Slc2a1,"solute carrier family 2 (facilitated glucose transporter), member 1",20525,5,6529,2,100071595
12614,Col5a1,"collagen, type V, alpha 1",12831,2,4969,2,100045856
62728,Mael,maelstrom homolog (Drosophila),98558,8,5894,2,100070318
18275,Pax7,paired box 7,18509,7,5997,2,100074099
21896,Ttr,transthyretin,22139,10,703030,2,100084749
16971,Mc4r,melanocortin 4 receptor,17202,10,79338753,2,79544846
20512,Spp1,secreted phosphoprotein 1,20750,8,4699,2,100039263
19056,Pvalb,parvalbumin,19293,10,75044108,2,75492814
22175,Wnt5a,"wingless-type MMTV integration site family, member 5A",22418,10,79374608,2,79632266
13273,Drg1,developmentally regulated GTP binding protein 1,13494,6,713964,2,161156899
23825,Taf7,"TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor",24074,1,5938,2,100055449
92672,Nfasc,neurofascin,269116,10,68678219,2,68844086
15003,Foxf1,forkhead box F1,15227,10,72575781,2,73497141
21181,Tfap2c,"transcription factor AP-2, gamma",21420,1,5684,2,100054318
68246,Nxph4,neurexophilin 4,104080,10,71121580,2,71234703
14590,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",14814,1,5561,2,100047376
18378,Etv4,ets variant 4,18612,8,5445,2,100053569
37432,Pex5l,peroxisomal biogenesis factor 5-like,58869,7,4872,2,100045342
20141,Frzb,frizzled-related protein,20378,7,703739,2,100093703
46664,Hmgxb4,HMG box domain containing 4,70823,10,67963220,2,68798627
87765,Gpr26,G protein-coupled receptor 26,233919,10,703068,2,100084950
86310,Npas4,neuronal PAS domain protein 4,225872,8,5441,2,100056334
17791,Nfe2l2,"nuclear factor, erythroid derived 2, like 2",18024,6,701188,2,100075637
85297,Cdca7l,cell division cycle associated 7 like,217946,5,712816,2,159724852
12793,Cst3,cystatin C,13010,10,68663368,2,69117385
54124,Creb3l4,cAMP responsive element binding protein 3-like 4,78284,8,5313,2,100053136
12180,Runx1t1,"runt-related transcription factor 1; translocated to, 1 (cyclin D-related)",12395,3,6269,2,100057664
49125,Ddit4l,DNA-damage-inducible transcript 4-like,73284,3,701415,2,100084014
30397,Olig2,oligodendrocyte transcription factor 2,50913,7,3232,2,100026939
35661,Spen,"SPEN homolog, transcriptional regulator (Drosophila)",56381,2,5063,2,100047277
11714,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",11928,10,6984,2,100082324
19056,Pvalb,parvalbumin,19293,10,7075,2,100098226
86214,Mib1,mindbomb homolog 1 (Drosophila),225164,6,700814,2,100074279
17779,Neurod1,neurogenic differentiation 1,18012,10,5203,2,100040743
12462,Vsx2,visual system homeobox 2,12677,3,5722,2,100054442
107800,Cdh18,cadherin 18,320865,3,6132,2,100057570
85441,Wdhd1,WD repeat and HMG-box DNA binding protein 1,218973,5,701312,2,100084143
86489,Tfap2d,"transcription factor AP-2, delta",226896,7,5095,2,100053327
80075,Cacng5,"calcium channel, voltage-dependent, gamma subunit 5",140723,3,701092,2,100083739
92739,Ss18l1,synovial sarcoma translocation gene on chromosome 18-like 1,269397,8,5178,2,100053007
40898,Gprc5b,"G protein-coupled receptor, family C, group 5, member B",64297,1,4961,2,100046189
37256,Cacna1h,"calcium channel, voltage-dependent, T type, alpha 1H subunit",58226,6,703377,2,100092168
30357,Park2,"Parkinson disease (autosomal recessive, juvenile) 2, parkin",50873,10,7024,2,100082789
129813,LOC433228,hypothetical gene supported by AK082257,433228,8,4839,2,100045453
17699,Myt1,myelin transcription factor 1,17932,2,701364,2,100076564
12446,Chl1,cell adhesion molecule with homology to L1CAM,12661,6,700843,2,100074501
84624,Slc18a2,"solute carrier family 18 (vesicular monoamine), member 2",214084,2,6337,2,100072722
20082,Sfrp2,secreted frizzled-related protein 2,20319,5,4351,2,100054721
13415,Efna2,ephrin A2,13637,6,4758,2,100056035
18244,Pah,phenylalanine hydroxylase,18478,10,67965046,2,68321674
17788,Nfatc3,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3",18021,2,3997,2,100037061
13960,Fgfr2,fibroblast growth factor receptor 2,14183,8,5511,2,100056899
32386,Ahi1,Abelson helper integration site 1,52906,6,701632,2,100081430
